Code LPP;Libellé;Prise en charge en sus du GHS dans le public et le privé (Oui/Non);Prise en charge en sus du GHS dans le privé à but lucratif seul (Oui/Non);Date de l'arrêté;Date JO;Date d'effet de la prise en charge en sus du GHS;Date d'effet de la radiation du code
3234371.0;implant osseux, poudre, lamelles, copeaux, >15cm3, ost devpt, lubboc-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3234371.0;implant osseux, poudre, lamelles, copeaux, >15cm3, ost devpt, lubboc-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3234537.0;implant vasculaire de pontage, droit, < 30cm, meadox, hemashield-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2014-03-01
3234537.0;implant vasculaire de pontage, droit, < 30cm, meadox, hemashield-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3235152.0;implant vasculaire de pontage, droit, =ou> 30cm & < 70cm,meadox,prism hemashield;O;O;2012-07-05 00:00:00;2012-07-11 00:00:00;;2012-07-24
3235152.0;implant vasculaire de pontage, droit, =ou> 30cm & < 70cm,meadox,prism hemashield;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3235152.0;implant vasculaire de pontage, droit, =ou> 30cm & < 70cm,meadox,prism hemashield;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3235270.0;implant osseux, geometrique, > 5cm3 et <ou= 45cm3, ost dvpt, lubboc-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3235270.0;implant osseux, geometrique, > 5cm3 et <ou= 45cm3, ost dvpt, lubboc-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3235301.0;bioprothese valvulaire, transcutanee, aortique, medtronic, corevalve , aoa;O;O;2013-03-21 00:00:00;2013-03-27 00:00:00;2013-04-09 00:00:00;
3235376.0;implant osseux, geometrique, > 45cm3, bioland, oxbone cmf;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3235376.0;implant osseux, geometrique, > 45cm3, bioland, oxbone cmf;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3235689.0;plaque d'obturation, tissu animal, > 20cm2, hemacarotid i-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2013-03-01
3235689.0;plaque d'obturation, tissu animal, > 20cm2, hemacarotid i-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3235703.0;implant osseux, sur mesure, ost dvpt, isobone2-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3235703.0;implant osseux, sur mesure, ost dvpt, isobone2-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3235844.0;implant osseux, geometrique, <ou= 5cm3, ost dvpt, lubboc-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3235844.0;implant osseux, geometrique, <ou= 5cm3, ost dvpt, lubboc-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3236163.0;implant osseux, geometrique, > 45cm3, interpore, pro osteon 200 r-corail;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3236163.0;implant osseux, geometrique, > 45cm3, interpore, pro osteon 200 r-corail;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3236246.0;plaque d'obturation, derives animal, < ou = 20cm2, vascutek,fluorosoft gel-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2013-03-01
3236246.0;plaque d'obturation, derives animal, < ou = 20cm2, vascutek,fluorosoft gel-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3236482.0;valve cardiaque, tissu animal non valvulaire, edwards, perimount magna ease;N;O;2010-02-23 00:00:00;2010-03-02 00:00:00;;2010-03-01
3236482.0;valve cardiaque, tissu animal non valvulaire, edwards, perimount magna ease;O;O;2008-01-23 00:00:00;2008-01-29 00:00:00;2008-02-11 00:00:00;
3236536.0;implant osseux, geometrique, <ou= 5cm3, interpore, pro osteon 200-r corail;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3236536.0;implant osseux, geometrique, <ou= 5cm3, interpore, pro osteon 200-r corail;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3236648.0;implant vasculaire de pontage, droit, < 30cm, sulzer, sealptfe-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2014-03-01
3236648.0;implant vasculaire de pontage, droit, < 30cm, sulzer, sealptfe-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3236737.0;implant vasculaire de pontage, droit, < 30cm, perouse, polymaille tricote-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2014-03-01
3236737.0;implant vasculaire de pontage, droit, < 30cm, perouse, polymaille tricote-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3236849.0;implant osseux, anatomique, orthopedie, bioland, oxbone ou isobone;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3236849.0;implant osseux, anatomique, orthopedie, bioland, oxbone ou isobone;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3236861.0;implant osseux, poudre, lamelles, copeaux, <ou= 15cm3, symatese, collapat ii;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3236861.0;implant osseux, poudre, lamelles, copeaux, <ou= 15cm3, symatese, collapat ii;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3237211.0;valve cardiaque, valve animale, kohler, pv77-porcin et equin;N;O;2010-02-23 00:00:00;2010-03-02 00:00:00;;2010-03-01
3237211.0;valve cardiaque, valve animale, kohler, pv77-porcin et equin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3237211.0;valve cardiaque, valve animale, kohler, pv77-porcin et equin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3237228.0;valve cardiaque, conduit valve, medtronic, z 7700-bovin;N;O;2009-07-15 00:00:00;2009-07-21 00:00:00;;2009-07-22
3237228.0;valve cardiaque, conduit valve, medtronic, z 7700-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3237228.0;valve cardiaque, conduit valve, medtronic, z 7700-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3237257.0;valve cardiaque, tissu animal non valvulaire, edwards, perimount magna mitrale;N;O;2010-02-23 00:00:00;2010-03-02 00:00:00;;2010-03-01
3237257.0;valve cardiaque, tissu animal non valvulaire, edwards, perimount magna mitrale;O;O;2008-01-23 00:00:00;2008-01-29 00:00:00;2008-02-11 00:00:00;
3237369.0;valve cardiaque, tissu animal non valvulaire, sorin, pericarbon stenless-bovin;N;O;2010-02-23 00:00:00;2010-03-02 00:00:00;;2010-03-01
3237369.0;valve cardiaque, tissu animal non valvulaire, sorin, pericarbon stenless-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3237369.0;valve cardiaque, tissu animal non valvulaire, sorin, pericarbon stenless-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3237412.0;implant osseux, anatomique, non orthopedique, plancher orbitaire, emd-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3237412.0;implant osseux, anatomique, non orthopedique, plancher orbitaire, emd-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3237458.0;valve cardiaque, tissu animal non valvulaire, edwards, perimount magna-bovin;N;O;2010-02-23 00:00:00;2010-03-02 00:00:00;;2010-03-01
3237458.0;valve cardiaque, tissu animal non valvulaire, edwards, perimount magna-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3237458.0;valve cardiaque, tissu animal non valvulaire, edwards, perimount magna-bovin;O;O;2005-11-08 00:00:00;2005-11-22 00:00:00;2005-11-23 00:00:00;
3237487.0;valve cardiaque, conduit pulmonaire valve, medtronic, contegra-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3237487.0;valve cardiaque, conduit pulmonaire valve, medtronic, contegra-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3237524.0;implant vasculaire de pontage, droit, =ou> 70cm, vascutek,gelsoft triaxial-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2014-03-01
3237524.0;implant vasculaire de pontage, droit, =ou> 70cm, vascutek,gelsoft triaxial-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3237620.0;implant orthopedique, obturateur, medical calcium phosphates, monostop-porcin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3237620.0;implant orthopedique, obturateur, medical calcium phosphates, monostop-porcin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3238191.0;implant d'embolisation arterielle, biosphere medical, embogold 1 ml;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3238305.0;implant orthopedique, obturateur, science et medecine, biosem ii-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3238305.0;implant orthopedique, obturateur, science et medecine, biosem ii-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3238529.0;implant vasculaire de pontage, droit, < 30cm, jotec, flowweave bioseal-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2014-03-01
3238529.0;implant vasculaire de pontage, droit, < 30cm, jotec, flowweave bioseal-bovin;O;O;2005-11-04 00:00:00;2005-11-16 00:00:00;2005-11-17 00:00:00;
3238618.0;implant vasculaire de pontage,bi ou multifurque,perouse,polymaille tricote-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2014-03-01
3238618.0;implant vasculaire de pontage,bi ou multifurque,perouse,polymaille tricote-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3238660.0;valve cardiaque, tissu animal non valvulaire, st jude, sjm biocor-porcin;N;O;2010-02-23 00:00:00;2010-03-02 00:00:00;;2010-03-01
3238660.0;valve cardiaque, tissu animal non valvulaire, st jude, sjm biocor-porcin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3238660.0;valve cardiaque, tissu animal non valvulaire, st jude, sjm biocor-porcin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3238759.0;implant vasculaire de pontage, droit, < 30cm, vascutek, gelseal triaxial-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2014-03-01
3238759.0;implant vasculaire de pontage, droit, < 30cm, vascutek, gelseal triaxial-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3239144.0;bioprothese valvulaire, transcutanee, aortique, edwards, sapien xt + novaflex +;O;O;2012-07-27 00:00:00;2012-08-02 00:00:00;2012-08-15 00:00:00;
3239227.0;valve cardiaque, valve animale sans armature, labcor laboratorios, labcor-porcin;N;O;2010-02-23 00:00:00;2010-03-02 00:00:00;;2010-03-01
3239227.0;valve cardiaque, valve animale sans armature, labcor laboratorios, labcor-porcin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3239517.0;implant orthopedique, obturateur, bioland, obturateur-porcin, cl stop;O;O;2014-05-26 00:00:00;2014-06-06 00:00:00;;2014-06-19
3239517.0;implant orthopedique, obturateur, bioland, obturateur-porcin, cl stop;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3239517.0;implant orthopedique, obturateur, bioland, obturateur-porcin, cl stop;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3239523.0;implant osseux, geometrique, > 5cm3 et <ou= 45cm3, ost dvpt, isobone2-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3239523.0;implant osseux, geometrique, > 5cm3 et <ou= 45cm3, ost dvpt, isobone2-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3239865.0;bioprothese valvulaire, transcutanee, aortique, edwards sapien 3 + certitude;O;O;2014-08-29 00:00:00;2014-09-03 00:00:00;2014-09-16 00:00:00;
3239954.0;implant osseux, geometrique, > 5cm3 et <ou= 45cm3, bioland, oxbone ou isobone;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3239954.0;implant osseux, geometrique, > 5cm3 et <ou= 45cm3, bioland, oxbone ou isobone;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3240012.0;implant osseux, geometrique, <ou= 5cm3, biocoral france, biocoral-corail;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3240012.0;implant osseux, geometrique, <ou= 5cm3, biocoral france, biocoral-corail;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3240041.0;implant de paroi, >100cm2 et <ou= 250cm2, bard, pelvicol-porcin;N;O;2009-03-09 00:00:00;2009-03-19 00:00:00;;2009-03-20
3240041.0;implant de paroi, >100cm2 et <ou= 250cm2, bard, pelvicol-porcin;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3240041.0;implant de paroi, >100cm2 et <ou= 250cm2, bard, pelvicol-porcin;N;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3240058.0;plaque d'obturation, derives animal, < ou = 20cm2, mediservice, periguard-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2013-03-01
3240058.0;plaque d'obturation, derives animal, < ou = 20cm2, mediservice, periguard-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3240176.0;valve cardiaque, tissu animal non valvulaire avec armature, labcor,labcor-porcin;N;O;2010-02-23 00:00:00;2010-03-02 00:00:00;;2010-03-01
3240176.0;valve cardiaque, tissu animal non valvulaire avec armature, labcor,labcor-porcin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3240176.0;valve cardiaque, tissu animal non valvulaire avec armature, labcor,labcor-porcin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3240182.0;implant osseux, poudre, lamelles, copeaux, >15cm3, orquest, healos;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3240182.0;implant osseux, poudre, lamelles, copeaux, >15cm3, orquest, healos;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3240199.0;plaque d'obturation, derives animal, > 20cm2, mediservice, vascuguard-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2013-03-01
3240199.0;plaque d'obturation, derives animal, > 20cm2, mediservice, vascuguard-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3240472.0;implant vasculaire de pontage, droit, =ou> 70cm, bard, dialine ii-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2014-03-01
3240472.0;implant vasculaire de pontage, droit, =ou> 70cm, bard, dialine ii-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3240673.0;implant osseux, poudre, lamelles, copeaux, > 15cm3, bioland, oxbone neuro-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3240673.0;implant osseux, poudre, lamelles, copeaux, > 15cm3, bioland, oxbone neuro-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3240727.0;implant vasculaire de pontage, droit, =ou> 70cm, vascutek, fluoropassiv-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2014-03-01
3240727.0;implant vasculaire de pontage, droit, =ou> 70cm, vascutek, fluoropassiv-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3241187.0;implant pleuropulmonaire de renfort, medi service, peristrip-bovin;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3241187.0;implant pleuropulmonaire de renfort, medi service, peristrip-bovin;N;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3241550.0;valve cardiaque, conduit aortique valve, vascutek, biovalsalva porcin;O;O;2009-07-01 00:00:00;2009-07-07 00:00:00;2009-07-14 00:00:00;
3241796.0;bioprothese valvulaire, transcutanee, aortique, edwards, sapien xt + ascendra+;O;O;2013-01-03 00:00:00;2013-01-09 00:00:00;2013-01-22 00:00:00;
3242011.0;implant vasculaire de pontage, droit, < 30cm, vascutek, fluoropassiv-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2014-03-01
3242011.0;implant vasculaire de pontage, droit, < 30cm, vascutek, fluoropassiv-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3242092.0;implant vasculaire de pontage, bi ou multifurque, perouse, polythese-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2014-03-01
3242092.0;implant vasculaire de pontage, bi ou multifurque, perouse, polythese-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3242382.0;plaque d'obturation, tissu animal, > 20cm2, vascutek, carotid patch-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2013-03-01
3242382.0;plaque d'obturation, tissu animal, > 20cm2, vascutek, carotid patch-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3242703.0;implant osseux, geometrique, > 5cm3 et <ou= 45cm3, bioland, oxbone neuro-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3242703.0;implant osseux, geometrique, > 5cm3 et <ou= 45cm3, bioland, oxbone neuro-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3243080.0;valve cardiaque, valve animale, edwards, perimount-bovin;N;O;2010-02-23 00:00:00;2010-03-02 00:00:00;;2010-03-01
3243080.0;valve cardiaque, valve animale, edwards, perimount-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3243080.0;valve cardiaque, valve animale, edwards, perimount-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3243588.0;implant vasculaire de pontage, droit, < 30cm, aesculap, unigraft-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2014-03-01
3243588.0;implant vasculaire de pontage, droit, < 30cm, aesculap, unigraft-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3243631.0;valve cardiaque, valve animale, st jude medical, sjm biocor-porcin;N;O;2010-02-23 00:00:00;2010-03-02 00:00:00;;2010-03-01
3243631.0;valve cardiaque, valve animale, st jude medical, sjm biocor-porcin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3243631.0;valve cardiaque, valve animale, st jude medical, sjm biocor-porcin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3243803.0;implant vasculaire de pontage, droit, =ou> 70cm, ihs, t03 eao-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2014-03-01
3243803.0;implant vasculaire de pontage, droit, =ou> 70cm, ihs, t03 eao-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3243938.0;implant d'embolisation arterielle, biosphere medical, embogold 2 ml;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3244151.0;prothèse cardio-vasculaire hybride, vascutek, thoraflex hybrid ante-flo.;O;O;2017-08-09 00:00:00;2017-08-15 00:00:00;2017-08-28 00:00:00;
3244168.0;plaque d'obturation, derives animal, > 20cm2, aortech, p88-equin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2013-03-01
3244168.0;plaque d'obturation, derives animal, > 20cm2, aortech, p88-equin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3244197.0;implant vasculaire de pontage, bi ou multifurque, prothia, omniflow ii-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2014-03-01
3244197.0;implant vasculaire de pontage, bi ou multifurque, prothia, omniflow ii-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3244487.0;implant vasculaire de pontage, droit, =ou> 70cm, hancock jaffe, procol-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2014-03-01
3244487.0;implant vasculaire de pontage, droit, =ou> 70cm, hancock jaffe, procol-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3244576.0;implant de paroi, <ou= 100cm2, vascutek, gelseal-bovin;N;O;2009-03-09 00:00:00;2009-03-19 00:00:00;;2009-03-20
3244576.0;implant de paroi, <ou= 100cm2, vascutek, gelseal-bovin;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3244576.0;implant de paroi, <ou= 100cm2, vascutek, gelseal-bovin;N;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3244613.0;implant osseux, geometrique, > 5cm3 et <ou= 45cm3, bioland, oxbone cmf;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3244613.0;implant osseux, geometrique, > 5cm3 et <ou= 45cm3, bioland, oxbone cmf;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3244620.0;valve cardiaque, tissu animal non valvulaire, kohler, av33-porcin et equin;N;O;2010-01-28 00:00:00;2010-02-02 00:00:00;;2010-02-11
3244620.0;valve cardiaque, tissu animal non valvulaire, kohler, av33-porcin et equin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3244620.0;valve cardiaque, tissu animal non valvulaire, kohler, av33-porcin et equin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3244731.0;implant osseux, anatomique, non orthopedique, plancher orbitaire, p.osteon 200r;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3244731.0;implant osseux, anatomique, non orthopedique, plancher orbitaire, p.osteon 200r;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3244837.0;plaque d'obturation, derives animal, < ou = 20cm2,hemapatch et hemacarotid-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2013-03-01
3244837.0;plaque d'obturation, derives animal, < ou = 20cm2,hemapatch et hemacarotid-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3244955.0;implant de paroi, <ou= 100cm2, microtek, terane s;N;O;2009-03-09 00:00:00;2009-03-19 00:00:00;;2009-03-20
3244955.0;implant de paroi, <ou= 100cm2, microtek, terane s;N;O;2007-12-31 00:00:00;2008-01-10 00:00:00;2008-01-23 00:00:00;
3245328.0;implant osseux, anatomique, non orthopedique, plancher orbitaire, lubboc-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3245328.0;implant osseux, anatomique, non orthopedique, plancher orbitaire, lubboc-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3245794.0;implant vasculaire de pontage, droit, =ou> 70cm, prothia, omniflow ii-bovin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2014-03-01
3245794.0;implant vasculaire de pontage, droit, =ou> 70cm, prothia, omniflow ii-bovin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
